id,name,url,stars,forks,primary_language,repo_created,first_agent_adopted_at,agent_adopt_month,agent_adopt_week,num_agent_prs,num_prs,num_human_prs,num_bot_prs,agent_prs_per_month,human_prs_per_month,bot_prs_per_month,total_prs_per_month
793852040,cuckoo-network/cuckoo,https://github.com/cuckoo-network/cuckoo,406.0,41.0,TypeScript,2024-04-30T01:49:56Z,2025-06-04 20:44:49+00:00,2025-06,2025-W22,11,14,3.0,,"{'2025-06': 10, '2025-09': 1}","{'2024-08': 1, '2025-06': 2}",{},"{'2024-08': 1, '2025-06': 12, '2025-09': 1}"
365739812,tldraw/tldraw,https://github.com/tldraw/tldraw,41090.0,2622.0,TypeScript,2021-05-09T11:48:37Z,2025-06-08 21:51:13+00:00,2025-06,2025-W22,39,3391,3229.0,123.0,"{'2025-06': 16, '2025-07': 5, '2025-08': 4, '2025-09': 4, '2025-10': 7, '2025-11': 3}","{'2024-01': 149, '2024-02': 205, '2024-03': 196, '2024-04': 209, '2024-05': 104, '2024-06': 126, '2024-07': 193, '2024-08': 68, '2024-09': 147, '2024-10': 159, '2024-11': 139, '2024-12': 88, '2025-01': 113, '2025-02': 123, '2025-03': 166, '2025-04': 115, '2025-05': 126, '2025-06': 137, '2025-07': 133, '2025-08': 110, '2025-09': 139, '2025-10': 147, '2025-11': 137}","{'2024-02': 5, '2024-03': 9, '2024-04': 4, '2024-05': 5, '2024-06': 3, '2024-07': 1, '2024-08': 3, '2025-01': 3, '2025-02': 7, '2025-03': 3, '2025-04': 3, '2025-05': 3, '2025-06': 5, '2025-07': 14, '2025-08': 7, '2025-09': 10, '2025-10': 19, '2025-11': 19}","{'2024-01': 149, '2024-02': 210, '2024-03': 205, '2024-04': 213, '2024-05': 109, '2024-06': 129, '2024-07': 194, '2024-08': 71, '2024-09': 147, '2024-10': 159, '2024-11': 139, '2024-12': 88, '2025-01': 116, '2025-02': 130, '2025-03': 169, '2025-04': 118, '2025-05': 129, '2025-06': 158, '2025-07': 152, '2025-08': 121, '2025-09': 153, '2025-10': 173, '2025-11': 159}"
783516011,swarmauri/swarmauri-sdk,https://github.com/swarmauri/swarmauri-sdk,98.0,45.0,Python,2024-04-08T03:39:16Z,2025-05-20 08:01:12+00:00,2025-05,2025-W20,72,3998,3912.0,14.0,{'2025-05': 72},"{'2024-04': 2, '2024-07': 3, '2024-08': 105, '2024-09': 164, '2024-10': 107, '2024-11': 79, '2024-12': 23, '2025-01': 58, '2025-02': 54, '2025-03': 36, '2025-04': 19, '2025-05': 213, '2025-06': 888, '2025-07': 93, '2025-08': 1239, '2025-09': 671, '2025-10': 155, '2025-11': 3}","{'2024-12': 6, '2025-01': 1, '2025-02': 6, '2025-05': 1}","{'2024-04': 2, '2024-07': 3, '2024-08': 105, '2024-09': 164, '2024-10': 107, '2024-11': 79, '2024-12': 29, '2025-01': 59, '2025-02': 60, '2025-03': 36, '2025-04': 19, '2025-05': 286, '2025-06': 888, '2025-07': 93, '2025-08': 1239, '2025-09': 671, '2025-10': 155, '2025-11': 3}"
496965854,3rdIteration/seedsigner,https://github.com/3rdIteration/seedsigner,19.0,2.0,Python,2022-05-27T11:09:42Z,2025-07-24 15:55:01+00:00,2025-07,2025-W29,169,193,24.0,,"{'2025-07': 10, '2025-08': 70, '2025-09': 71, '2025-10': 2, '2025-11': 16}","{'2024-02': 1, '2024-06': 1, '2025-01': 1, '2025-02': 3, '2025-06': 2, '2025-07': 10, '2025-08': 2, '2025-09': 4}",{},"{'2024-02': 1, '2024-06': 1, '2025-01': 1, '2025-02': 3, '2025-06': 2, '2025-07': 20, '2025-08': 72, '2025-09': 75, '2025-10': 2, '2025-11': 16}"
211725002,Slashmsu/TSDataStructure,https://github.com/Slashmsu/TSDataStructure,21.0,1.0,TypeScript,2019-09-29T20:54:52Z,2025-06-03 22:33:03+00:00,2025-06,2025-W22,14,15,1.0,,{'2025-06': 14},{'2025-06': 1},{},{'2025-06': 15}
1023344100,h-sumiya/iwrqk,https://github.com/h-sumiya/iwrqk,21.0,3.0,Dart,2025-07-21T02:59:53Z,2025-07-21 04:09:40+00:00,2025-07,2025-W29,10,14,4.0,,{'2025-07': 10},"{'2025-07': 3, '2025-08': 1}",{},"{'2025-07': 13, '2025-08': 1}"
174731004,ikamensh/flynt,https://github.com/ikamensh/flynt,718.0,38.0,Python,2019-03-09T18:26:38Z,2025-06-04 17:58:39+00:00,2025-06,2025-W22,28,45,12.0,5.0,"{'2025-06': 1, '2025-07': 27}","{'2024-08': 2, '2025-01': 3, '2025-02': 2, '2025-07': 5}","{'2025-07': 1, '2025-08': 1, '2025-09': 1, '2025-10': 1, '2025-11': 1}","{'2024-08': 2, '2025-01': 3, '2025-02': 2, '2025-06': 1, '2025-07': 33, '2025-08': 1, '2025-09': 1, '2025-10': 1, '2025-11': 1}"
874172159,aboys-cb/NepTrainKit,https://github.com/aboys-cb/NepTrainKit,68.0,8.0,C++,2024-10-17T11:26:02Z,2025-05-24 11:40:36+00:00,2025-05,2025-W20,40,102,62.0,,"{'2025-05': 17, '2025-06': 14, '2025-07': 6, '2025-08': 2, '2025-09': 1}","{'2025-04': 1, '2025-05': 12, '2025-06': 14, '2025-07': 11, '2025-08': 1, '2025-09': 18, '2025-10': 1, '2025-11': 4}",{},"{'2025-04': 1, '2025-05': 29, '2025-06': 28, '2025-07': 17, '2025-08': 3, '2025-09': 19, '2025-10': 1, '2025-11': 4}"
257098489,phel-lang/phel-lang,https://github.com/phel-lang/phel-lang,440.0,22.0,PHP,2020-04-19T20:44:25Z,2025-05-23 15:36:36+00:00,2025-05,2025-W20,21,308,244.0,43.0,"{'2025-05': 19, '2025-06': 2}","{'2024-01': 2, '2024-02': 3, '2024-03': 3, '2024-04': 7, '2024-05': 9, '2024-06': 15, '2024-07': 4, '2024-08': 4, '2024-09': 2, '2024-10': 2, '2024-11': 8, '2024-12': 3, '2025-02': 2, '2025-03': 1, '2025-04': 2, '2025-05': 10, '2025-06': 14, '2025-07': 6, '2025-08': 52, '2025-09': 31, '2025-10': 18, '2025-11': 46}","{'2024-01': 4, '2024-02': 7, '2024-03': 6, '2024-04': 6, '2024-05': 3, '2024-06': 4, '2024-07': 3, '2024-08': 5, '2024-09': 5}","{'2024-01': 6, '2024-02': 10, '2024-03': 9, '2024-04': 13, '2024-05': 12, '2024-06': 19, '2024-07': 7, '2024-08': 9, '2024-09': 7, '2024-10': 2, '2024-11': 8, '2024-12': 3, '2025-02': 2, '2025-03': 1, '2025-04': 2, '2025-05': 29, '2025-06': 16, '2025-07': 6, '2025-08': 52, '2025-09': 31, '2025-10': 18, '2025-11': 46}"
251518273,hicommonwealth/commonwealth,https://github.com/hicommonwealth/commonwealth,80.0,44.0,TypeScript,2020-03-31T06:24:52Z,2024-12-11 16:59:57+00:00,2024-12,2024-W50,109,3061,2872.0,80.0,"{'2024-12': 16, '2025-01': 7, '2025-05': 9, '2025-06': 8, '2025-07': 7, '2025-08': 51, '2025-09': 11}","{'2024-01': 158, '2024-02': 143, '2024-03': 125, '2024-04': 131, '2024-05': 134, '2024-06': 111, '2024-07': 155, '2024-08': 132, '2024-09': 114, '2024-10': 152, '2024-11': 145, '2024-12': 148, '2025-01': 114, '2025-02': 147, '2025-03': 210, '2025-04': 184, '2025-05': 152, '2025-06': 105, '2025-07': 74, '2025-08': 87, '2025-09': 47, '2025-10': 82, '2025-11': 22}","{'2024-01': 4, '2024-02': 5, '2024-03': 10, '2024-04': 5, '2024-10': 4, '2025-01': 1, '2025-02': 1, '2025-03': 2, '2025-04': 5, '2025-07': 1, '2025-08': 5, '2025-09': 10, '2025-10': 20, '2025-11': 7}","{'2024-01': 162, '2024-02': 148, '2024-03': 135, '2024-04': 136, '2024-05': 134, '2024-06': 111, '2024-07': 155, '2024-08': 132, '2024-09': 114, '2024-10': 156, '2024-11': 145, '2024-12': 164, '2025-01': 122, '2025-02': 148, '2025-03': 212, '2025-04': 189, '2025-05': 161, '2025-06': 113, '2025-07': 82, '2025-08': 143, '2025-09': 68, '2025-10': 102, '2025-11': 29}"
19974635,Dissimilis/BookmarksManager,https://github.com/Dissimilis/BookmarksManager,48.0,22.0,C#,2014-05-20T09:10:23Z,2025-06-18 22:20:43+00:00,2025-06,2025-W24,10,11,,1.0,{'2025-06': 10},{},{'2025-06': 1},{'2025-06': 11}
126747237,elixir-lsp/elixir_sense,https://github.com/elixir-lsp/elixir_sense,321.0,41.0,Elixir,2018-03-25T22:51:43Z,2025-06-10 23:16:30+00:00,2025-06,2025-W23,22,39,14.0,3.0,{'2025-06': 22},"{'2024-01': 2, '2024-02': 1, '2024-03': 2, '2024-07': 2, '2024-08': 1, '2024-09': 1, '2024-12': 2, '2025-06': 3}","{'2024-01': 1, '2025-08': 1, '2025-11': 1}","{'2024-01': 3, '2024-02': 1, '2024-03': 2, '2024-07': 2, '2024-08': 1, '2024-09': 1, '2024-12': 2, '2025-06': 25, '2025-08': 1, '2025-11': 1}"
947387660,leonardsellem/n8n-mcp-server,https://github.com/leonardsellem/n8n-mcp-server,1041.0,164.0,TypeScript,2025-03-12T15:56:12Z,2025-05-05 13:25:44+00:00,2025-05,2025-W18,22,36,14.0,,"{'2025-05': 1, '2025-06': 21}","{'2025-03': 1, '2025-05': 3, '2025-06': 8, '2025-07': 1, '2025-10': 1}",{},"{'2025-03': 1, '2025-05': 4, '2025-06': 29, '2025-07': 1, '2025-10': 1}"
805627298,joshuadanpeterson/typewriter.nvim,https://github.com/joshuadanpeterson/typewriter.nvim,37.0,1.0,Lua,2024-05-25T02:44:21Z,2025-06-04 04:24:35+00:00,2025-06,2025-W22,13,29,16.0,,"{'2025-06': 12, '2025-07': 1}","{'2024-07': 11, '2024-10': 3, '2024-12': 1, '2025-10': 1}",{},"{'2024-07': 11, '2024-10': 3, '2024-12': 1, '2025-06': 12, '2025-07': 1, '2025-10': 1}"
542017915,Kanaries/graphic-walker,https://github.com/Kanaries/graphic-walker,2898.0,151.0,TypeScript,2022-09-27T10:02:28Z,2025-05-17 01:51:49+00:00,2025-05,2025-W19,19,175,117.0,39.0,"{'2025-05': 12, '2025-06': 6, '2025-08': 1}","{'2024-01': 21, '2024-02': 11, '2024-03': 15, '2024-04': 15, '2024-05': 8, '2024-06': 9, '2024-07': 3, '2024-08': 5, '2024-09': 3, '2024-11': 1, '2025-03': 2, '2025-04': 1, '2025-05': 12, '2025-06': 1, '2025-07': 4, '2025-08': 2, '2025-09': 2, '2025-10': 1, '2025-11': 1}","{'2024-01': 11, '2024-02': 3, '2024-03': 4, '2024-04': 6, '2024-05': 3, '2024-06': 1, '2024-07': 1, '2024-08': 3, '2024-09': 1, '2024-11': 1, '2025-03': 1, '2025-05': 2, '2025-09': 1, '2025-11': 1}","{'2024-01': 32, '2024-02': 14, '2024-03': 19, '2024-04': 21, '2024-05': 11, '2024-06': 10, '2024-07': 4, '2024-08': 8, '2024-09': 4, '2024-11': 2, '2025-03': 3, '2025-04': 1, '2025-05': 26, '2025-06': 7, '2025-07': 4, '2025-08': 3, '2025-09': 3, '2025-10': 1, '2025-11': 2}"
214505828,nipy/nitransforms,https://github.com/nipy/nitransforms,33.0,18.0,Python,2019-10-11T18:35:08Z,2025-07-17 07:50:45+00:00,2025-07,2025-W28,16,83,58.0,9.0,"{'2025-07': 13, '2025-08': 3}","{'2024-03': 1, '2024-04': 3, '2024-05': 7, '2024-06': 2, '2024-07': 7, '2024-08': 1, '2024-09': 3, '2024-10': 1, '2024-11': 2, '2024-12': 1, '2025-05': 3, '2025-07': 15, '2025-08': 9, '2025-09': 1, '2025-11': 2}","{'2024-09': 2, '2024-12': 2, '2025-01': 1, '2025-05': 1, '2025-09': 1, '2025-10': 1, '2025-11': 1}","{'2024-03': 1, '2024-04': 3, '2024-05': 7, '2024-06': 2, '2024-07': 7, '2024-08': 1, '2024-09': 5, '2024-10': 1, '2024-11': 2, '2024-12': 3, '2025-01': 1, '2025-05': 4, '2025-07': 28, '2025-08': 12, '2025-09': 2, '2025-10': 1, '2025-11': 3}"
1000618971,quantDIY/QuantX,https://github.com/quantDIY/QuantX,12.0,2.0,TypeScript,2025-06-12T04:22:34Z,2025-06-16 06:30:18+00:00,2025-06,2025-W24,17,21,4.0,,{'2025-06': 17},"{'2025-06': 3, '2025-07': 1}",{},"{'2025-06': 20, '2025-07': 1}"
998160714,joshuadanpeterson/enhanced-dash-mcp,https://github.com/joshuadanpeterson/enhanced-dash-mcp,10.0,2.0,Python,2025-06-08T01:55:52Z,2025-06-08 02:49:56+00:00,2025-06,2025-W22,22,24,2.0,,{'2025-06': 22},"{'2025-06': 1, '2025-09': 1}",{},"{'2025-06': 23, '2025-09': 1}"
946251174,mcpgod/cli,https://github.com/mcpgod/cli,112.0,8.0,TypeScript,2025-03-10T21:10:11Z,2025-06-12 15:59:32+00:00,2025-06,2025-W23,10,17,7.0,,{'2025-06': 10},"{'2025-03': 2, '2025-06': 5}",{},"{'2025-03': 2, '2025-06': 15}"
985808890,tscircuit/simple-3d-svg,https://github.com/tscircuit/simple-3d-svg,68.0,1.0,TypeScript,2025-05-18T15:16:07Z,2025-05-29 16:43:20+00:00,2025-05,2025-W21,26,72,45.0,1.0,"{'2025-05': 2, '2025-06': 12, '2025-07': 6, '2025-08': 2, '2025-09': 4}","{'2025-05': 4, '2025-06': 6, '2025-07': 14, '2025-08': 4, '2025-09': 17}",{'2025-05': 1},"{'2025-05': 7, '2025-06': 18, '2025-07': 20, '2025-08': 6, '2025-09': 21}"
883593929,selcukorkmaz/fastml,https://github.com/selcukorkmaz/fastml,102.0,8.0,R,2024-11-05T08:41:14Z,2025-06-05 07:16:54+00:00,2025-06,2025-W22,134,151,17.0,,"{'2025-06': 29, '2025-09': 54, '2025-10': 30, '2025-11': 21}","{'2024-12': 8, '2025-01': 1, '2025-04': 1, '2025-06': 4, '2025-07': 1, '2025-09': 2}",{},"{'2024-12': 8, '2025-01': 1, '2025-04': 1, '2025-06': 33, '2025-07': 1, '2025-09': 56, '2025-10': 30, '2025-11': 21}"
713221069,leftouterjoins/podsumer,https://github.com/leftouterjoins/podsumer,38.0,1.0,PHP,2023-11-02T04:33:59Z,2025-06-13 22:46:06+00:00,2025-06,2025-W23,12,15,3.0,,{'2025-06': 12},{'2025-06': 3},{},{'2025-06': 15}
663834147,Sls0n/Prismify,https://github.com/Sls0n/Prismify,148.0,24.0,TypeScript,2023-07-08T08:11:10Z,2025-06-12 09:00:37+00:00,2025-06,2025-W23,10,30,20.0,,"{'2025-06': 9, '2025-07': 1}","{'2024-01': 4, '2024-02': 1, '2024-03': 2, '2025-01': 2, '2025-02': 1, '2025-03': 2, '2025-05': 1, '2025-06': 4, '2025-07': 3}",{},"{'2024-01': 4, '2024-02': 1, '2024-03': 2, '2025-01': 2, '2025-02': 1, '2025-03': 2, '2025-05': 1, '2025-06': 13, '2025-07': 4}"
694469063,praveenjuge/mynaui-icons,https://github.com/praveenjuge/mynaui-icons,150.0,9.0,Less,2023-09-21T04:04:18Z,2025-06-03 19:10:15+00:00,2025-06,2025-W22,11,15,4.0,,{'2025-06': 11},"{'2024-10': 1, '2025-06': 3}",{},"{'2024-10': 1, '2025-06': 14}"
965174896,Nicxe/f1_sensor,https://github.com/Nicxe/f1_sensor,26.0,2.0,Python,2025-04-12T15:22:34Z,2025-06-08 10:18:35+00:00,2025-06,2025-W22,68,112,44.0,,"{'2025-06': 44, '2025-07': 23, '2025-08': 1}","{'2025-06': 6, '2025-07': 4, '2025-08': 1, '2025-09': 9, '2025-10': 9, '2025-11': 15}",{},"{'2025-06': 50, '2025-07': 27, '2025-08': 2, '2025-09': 9, '2025-10': 9, '2025-11': 15}"
899153750,jonaraphael/csv,https://github.com/jonaraphael/csv,18.0,4.0,TypeScript,2024-12-05T18:08:27Z,2025-05-27 17:41:09+00:00,2025-05,2025-W21,17,21,4.0,,"{'2025-05': 4, '2025-06': 8, '2025-07': 5}","{'2025-01': 1, '2025-02': 1, '2025-05': 1, '2025-07': 1}",{},"{'2025-01': 1, '2025-02': 1, '2025-05': 5, '2025-06': 8, '2025-07': 6}"
1017726388,dbish/DispatchMail,https://github.com/dbish/DispatchMail,53.0,7.0,JavaScript,2025-07-11T02:24:13Z,2025-07-11 21:53:46+00:00,2025-07,2025-W27,19,28,9.0,,{'2025-07': 19},{'2025-07': 9},{},{'2025-07': 28}
104897714,buanzo/weblorean,https://github.com/buanzo/weblorean,16.0,7.0,Python,2017-09-26T14:46:27Z,2025-07-12 20:44:07+00:00,2025-07,2025-W27,11,11,,,{'2025-07': 11},{},{},{'2025-07': 11}
328965053,MaximiliumM/appearancemenumod,https://github.com/MaximiliumM/appearancemenumod,16.0,8.0,Lua,2021-01-12T11:27:26Z,2025-06-04 04:41:46+00:00,2025-06,2025-W22,13,16,3.0,,{'2025-06': 13},"{'2024-03': 1, '2024-04': 1, '2025-09': 1}",{},"{'2024-03': 1, '2024-04': 1, '2025-06': 13, '2025-09': 1}"
1008316169,Robotics-Ark/ark_framework,https://github.com/Robotics-Ark/ark_framework,60.0,1.0,Python,2025-06-25T11:03:10Z,2025-06-26 16:06:23+00:00,2025-06,2025-W25,25,48,23.0,,"{'2025-06': 18, '2025-07': 4, '2025-08': 3}","{'2025-06': 8, '2025-07': 3, '2025-08': 1, '2025-09': 10, '2025-11': 1}",{},"{'2025-06': 26, '2025-07': 7, '2025-08': 4, '2025-09': 10, '2025-11': 1}"
594155488,Stirling-Tools/Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,63892.0,5443.0,Java,2023-01-27T18:22:42Z,2025-05-19 23:21:42+00:00,2025-05,2025-W20,36,3045,1976.0,1033.0,"{'2025-05': 4, '2025-06': 2, '2025-07': 5, '2025-09': 6, '2025-10': 6, '2025-11': 13}","{'2024-01': 47, '2024-02': 35, '2024-03': 46, '2024-04': 53, '2024-05': 69, '2024-06': 65, '2024-07': 42, '2024-08': 67, '2024-09': 64, '2024-10': 46, '2024-11': 106, '2024-12': 93, '2025-01': 136, '2025-02': 103, '2025-03': 68, '2025-04': 74, '2025-05': 60, '2025-06': 85, '2025-07': 108, '2025-08': 166, '2025-09': 140, '2025-10': 141, '2025-11': 162}","{'2024-01': 13, '2024-02': 16, '2024-03': 36, '2024-04': 25, '2024-05': 26, '2024-06': 36, '2024-07': 16, '2024-08': 49, '2024-09': 30, '2024-10': 51, '2024-11': 48, '2024-12': 42, '2025-01': 77, '2025-02': 62, '2025-03': 58, '2025-04': 50, '2025-05': 46, '2025-06': 75, '2025-07': 61, '2025-08': 53, '2025-09': 54, '2025-10': 58, '2025-11': 51}","{'2024-01': 60, '2024-02': 51, '2024-03': 82, '2024-04': 78, '2024-05': 95, '2024-06': 101, '2024-07': 58, '2024-08': 116, '2024-09': 94, '2024-10': 97, '2024-11': 154, '2024-12': 135, '2025-01': 213, '2025-02': 165, '2025-03': 126, '2025-04': 124, '2025-05': 110, '2025-06': 162, '2025-07': 174, '2025-08': 219, '2025-09': 200, '2025-10': 205, '2025-11': 226}"
902508504,esnya/ResoniteMetricsCounter,https://github.com/esnya/ResoniteMetricsCounter,26.0,2.0,C#,2024-12-12T17:48:12Z,2025-05-30 09:58:37+00:00,2025-05,2025-W21,12,39,27.0,,{'2025-05': 12},"{'2024-12': 9, '2025-01': 8, '2025-04': 2, '2025-05': 7, '2025-08': 1}",{},"{'2024-12': 9, '2025-01': 8, '2025-04': 2, '2025-05': 19, '2025-08': 1}"
832879402,Kiln-AI/Kiln,https://github.com/Kiln-AI/Kiln,4015.0,287.0,Python,2024-07-23T23:10:13Z,2025-06-09 03:34:49+00:00,2025-06,2025-W23,23,708,665.0,20.0,"{'2025-06': 17, '2025-07': 2, '2025-08': 1, '2025-09': 2, '2025-10': 1}","{'2024-08': 2, '2024-09': 2, '2024-10': 12, '2024-11': 22, '2024-12': 37, '2025-01': 22, '2025-02': 43, '2025-03': 20, '2025-04': 14, '2025-05': 33, '2025-06': 36, '2025-07': 59, '2025-08': 79, '2025-09': 106, '2025-10': 89, '2025-11': 89}","{'2025-01': 3, '2025-02': 2, '2025-03': 5, '2025-04': 3, '2025-05': 2, '2025-07': 1, '2025-08': 1, '2025-09': 1, '2025-10': 1, '2025-11': 1}","{'2024-08': 2, '2024-09': 2, '2024-10': 12, '2024-11': 22, '2024-12': 37, '2025-01': 25, '2025-02': 45, '2025-03': 25, '2025-04': 17, '2025-05': 35, '2025-06': 53, '2025-07': 62, '2025-08': 81, '2025-09': 109, '2025-10': 91, '2025-11': 90}"
1021909283,albozes/shotbuddy,https://github.com/albozes/shotbuddy,57.0,5.0,Python,2025-07-18T06:26:56Z,2025-07-25 16:28:04+00:00,2025-07,2025-W29,24,39,15.0,,"{'2025-07': 15, '2025-08': 9}","{'2025-07': 8, '2025-09': 1, '2025-11': 6}",{},"{'2025-07': 23, '2025-08': 9, '2025-09': 1, '2025-11': 6}"
448411338,amplitude/Amplitude-Kotlin,https://github.com/amplitude/Amplitude-Kotlin,35.0,18.0,Kotlin,2022-01-15T23:08:35Z,2025-05-22 22:32:11+00:00,2025-05,2025-W20,13,123,110.0,,"{'2025-05': 7, '2025-06': 4, '2025-07': 1, '2025-08': 1}","{'2024-01': 4, '2024-02': 2, '2024-03': 9, '2024-05': 1, '2024-06': 4, '2024-07': 2, '2024-08': 11, '2024-09': 1, '2024-10': 2, '2025-01': 2, '2025-02': 7, '2025-03': 13, '2025-04': 9, '2025-05': 8, '2025-06': 13, '2025-07': 12, '2025-08': 5, '2025-09': 2, '2025-10': 3}",{},"{'2024-01': 4, '2024-02': 2, '2024-03': 9, '2024-05': 1, '2024-06': 4, '2024-07': 2, '2024-08': 11, '2024-09': 1, '2024-10': 2, '2025-01': 2, '2025-02': 7, '2025-03': 13, '2025-04': 9, '2025-05': 15, '2025-06': 17, '2025-07': 13, '2025-08': 6, '2025-09': 2, '2025-10': 3}"
420041471,functionalscript/functionalscript,https://github.com/functionalscript/functionalscript,54.0,4.0,TypeScript,2021-10-22T09:33:54Z,2025-05-17 18:03:22+00:00,2025-05,2025-W19,31,318,239.0,48.0,"{'2025-05': 21, '2025-06': 1, '2025-08': 1, '2025-11': 8}","{'2024-01': 1, '2024-03': 2, '2024-07': 1, '2024-08': 4, '2024-09': 1, '2024-10': 2, '2024-11': 27, '2024-12': 47, '2025-01': 23, '2025-02': 11, '2025-03': 10, '2025-04': 13, '2025-05': 30, '2025-06': 14, '2025-07': 6, '2025-08': 5, '2025-09': 8, '2025-10': 14, '2025-11': 20}","{'2024-07': 1, '2024-09': 1, '2025-01': 3, '2025-02': 2, '2025-03': 3, '2025-04': 4, '2025-05': 1, '2025-06': 3, '2025-07': 4, '2025-08': 7, '2025-09': 8, '2025-10': 7, '2025-11': 4}","{'2024-01': 1, '2024-03': 2, '2024-07': 2, '2024-08': 4, '2024-09': 2, '2024-10': 2, '2024-11': 27, '2024-12': 47, '2025-01': 26, '2025-02': 13, '2025-03': 13, '2025-04': 17, '2025-05': 52, '2025-06': 18, '2025-07': 10, '2025-08': 13, '2025-09': 16, '2025-10': 21, '2025-11': 32}"
945498355,antitree/go-pillage-registries,https://github.com/antitree/go-pillage-registries,21.0,0.0,Go,2025-03-09T15:11:31Z,2025-07-04 17:37:10+00:00,2025-07,2025-W26,17,32,15.0,,{'2025-07': 17},"{'2025-07': 13, '2025-08': 1, '2025-10': 1}",{},"{'2025-07': 30, '2025-08': 1, '2025-10': 1}"
952692578,wifiuk/OpenAI-GPT-4o-Mini-TTS-Home-Assistant-Integration,https://github.com/wifiuk/OpenAI-GPT-4o-Mini-TTS-Home-Assistant-Integration,19.0,4.0,Python,2025-03-21T17:58:19Z,2025-07-07 15:51:53+00:00,2025-07,2025-W27,25,34,9.0,,"{'2025-07': 19, '2025-08': 1, '2025-10': 5}","{'2025-07': 7, '2025-10': 2}",{},"{'2025-07': 26, '2025-08': 1, '2025-10': 7}"
400469771,zhukovaskychina/xmysql-server,https://github.com/zhukovaskychina/xmysql-server,35.0,7.0,Go,2021-08-27T10:17:47Z,2025-06-04 13:01:04+00:00,2025-06,2025-W22,16,27,11.0,,"{'2025-06': 2, '2025-07': 14}","{'2025-05': 1, '2025-06': 1, '2025-07': 9}",{},"{'2025-05': 1, '2025-06': 3, '2025-07': 23}"
478368965,mcvickerlab/GenVarLoader,https://github.com/mcvickerlab/GenVarLoader,27.0,6.0,Python,2022-04-06T02:07:58Z,2025-05-20 18:38:08+00:00,2025-05,2025-W20,11,92,62.0,19.0,{'2025-05': 11},"{'2024-04': 2, '2024-06': 2, '2025-01': 5, '2025-02': 3, '2025-03': 5, '2025-04': 8, '2025-05': 25, '2025-06': 5, '2025-07': 2, '2025-08': 1, '2025-10': 2, '2025-11': 2}","{'2025-05': 1, '2025-06': 4, '2025-07': 1, '2025-08': 1, '2025-09': 5, '2025-10': 4, '2025-11': 3}","{'2024-04': 2, '2024-06': 2, '2025-01': 5, '2025-02': 3, '2025-03': 5, '2025-04': 8, '2025-05': 37, '2025-06': 9, '2025-07': 3, '2025-08': 2, '2025-09': 5, '2025-10': 6, '2025-11': 5}"
908005266,tom-lubenow/axum-reverse-proxy,https://github.com/tom-lubenow/axum-reverse-proxy,24.0,7.0,Rust,2024-12-24T21:01:34Z,2025-05-17 20:15:44+00:00,2025-05,2025-W19,29,82,53.0,,{'2025-05': 29},"{'2024-12': 18, '2025-01': 12, '2025-02': 1, '2025-03': 2, '2025-05': 11, '2025-07': 7, '2025-09': 1, '2025-11': 1}",{},"{'2024-12': 18, '2025-01': 12, '2025-02': 1, '2025-03': 2, '2025-05': 40, '2025-07': 7, '2025-09': 1, '2025-11': 1}"
1000436276,IvanCampos/Foundation-Models-Playgrounds,https://github.com/IvanCampos/Foundation-Models-Playgrounds,69.0,6.0,Swift,2025-06-11T19:26:04Z,2025-06-11 19:44:50+00:00,2025-06,2025-W23,24,26,2.0,,"{'2025-06': 23, '2025-07': 1}",{'2025-06': 2},{},"{'2025-06': 25, '2025-07': 1}"
47485648,nekobato/Polidium,https://github.com/nekobato/Polidium,19.0,2.0,TypeScript,2015-12-06T05:57:12Z,2025-06-04 08:46:27+00:00,2025-06,2025-W22,37,41,4.0,,{'2025-06': 37},{'2025-06': 4},{},{'2025-06': 41}
896363641,POW-Software/ByteSync,https://github.com/POW-Software/ByteSync,99.0,5.0,C#,2024-11-30T06:46:18Z,2025-06-07 17:03:33+00:00,2025-06,2025-W22,40,231,191.0,,"{'2025-06': 14, '2025-07': 14, '2025-08': 3, '2025-09': 6, '2025-10': 1, '2025-11': 2}","{'2024-11': 2, '2024-12': 11, '2025-01': 18, '2025-02': 20, '2025-03': 12, '2025-04': 15, '2025-05': 12, '2025-06': 12, '2025-07': 21, '2025-08': 37, '2025-09': 14, '2025-10': 12, '2025-11': 5}",{},"{'2024-11': 2, '2024-12': 11, '2025-01': 18, '2025-02': 20, '2025-03': 12, '2025-04': 15, '2025-05': 12, '2025-06': 26, '2025-07': 35, '2025-08': 40, '2025-09': 20, '2025-10': 13, '2025-11': 7}"
